InteractionID,CustomerID,AgentID,Date,Month,Category,Channel,FirstResponseMinutes,ResolutionHours,FCR,Escalated,SurveySent,CSATScore,NPSSent,NPSScore
INT512808,C10044,A113,2025-09-12,2025-09,Shipping & Delivery,Email,4.9,4.35,False,False,False,,True,9.0
INT512809,C10447,A102,2025-09-27,2025-09,Shipping & Delivery,Chat,2.1,2.67,True,False,False,,False,
INT512810,C10070,A103,2025-09-29,2025-09,Shipping & Delivery,Email,12.7,3.85,True,False,True,5.0,False,
INT512811,C10532,A102,2025-09-24,2025-09,Shipping & Delivery,Phone,14.0,7.95,True,False,True,4.5,False,
INT512812,C12003,A104,2025-09-16,2025-09,Shipping & Delivery,Email,24.5,3.35,True,False,False,,True,10.0
INT512813,C11520,A105,2025-09-22,2025-09,Shipping & Delivery,Email,7.4,5.5,False,False,False,,False,
INT512814,C11672,A116,2025-09-26,2025-09,Shipping & Delivery,Email,15.0,9.59,True,False,True,4.0,False,
INT512815,C11105,A103,2025-09-04,2025-09,Shipping & Delivery,Chat,3.7,10.08,True,False,True,5.0,False,
INT512816,C12142,A103,2025-09-28,2025-09,Shipping & Delivery,Phone,3.2,5.71,False,False,False,,True,9.0
INT512817,C10716,A120,2025-09-09,2025-09,Shipping & Delivery,Social,32.9,2.21,True,False,True,4.0,False,
INT512818,C10720,A103,2025-09-07,2025-09,Shipping & Delivery,Phone,5.8,7.33,True,False,True,5.0,False,
INT512819,C10780,A102,2025-09-13,2025-09,Shipping & Delivery,Social,15.0,9.56,False,False,True,4.5,False,
INT512820,C10273,A103,2025-09-05,2025-09,Shipping & Delivery,Chat,1.7,4.65,True,False,False,,False,
INT512821,C11979,A102,2025-09-15,2025-09,Shipping & Delivery,Chat,2.0,6.03,True,False,True,4.5,False,
INT512822,C10646,A108,2025-09-09,2025-09,Shipping & Delivery,Email,13.1,19.49,True,False,True,4.0,False,
INT512823,C10791,A111,2025-09-22,2025-09,Shipping & Delivery,Phone,9.0,4.68,True,False,True,4.0,True,10.0
INT512824,C10306,A112,2025-09-09,2025-09,Shipping & Delivery,Social,5.3,7.49,True,False,False,,True,8.0
INT512825,C11224,A106,2025-09-11,2025-09,Shipping & Delivery,Social,13.4,4.48,False,False,True,4.5,False,
INT512826,C10911,A112,2025-09-03,2025-09,Shipping & Delivery,Chat,1.9,4.13,True,False,False,,False,
INT512827,C11797,A118,2025-09-08,2025-09,Shipping & Delivery,Chat,2.3,5.56,False,False,False,,True,5.0
INT512828,C11501,A104,2025-09-04,2025-09,Shipping & Delivery,Phone,2.9,7.75,False,True,True,5.0,False,
INT512829,C10250,A102,2025-09-05,2025-09,Shipping & Delivery,Chat,1.2,2.16,True,False,False,,False,
INT512830,C10826,A104,2025-09-05,2025-09,Shipping & Delivery,Email,38.7,4.35,True,False,True,4.0,True,7.0
INT512831,C10603,A111,2025-09-06,2025-09,Shipping & Delivery,Email,25.2,7.03,True,False,False,,False,
INT512832,C11862,A102,2025-09-21,2025-09,Shipping & Delivery,Chat,1.2,3.13,True,False,False,,False,
INT512833,C11210,A106,2025-09-11,2025-09,Shipping & Delivery,Chat,0.7,1.65,True,False,True,5.0,False,
INT512834,C11949,A114,2025-09-26,2025-09,Shipping & Delivery,Chat,1.6,3.78,True,False,False,,False,
INT512835,C10035,A116,2025-09-23,2025-09,Shipping & Delivery,Chat,0.5,5.04,True,True,True,4.0,False,
INT512836,C11781,A120,2025-09-30,2025-09,Shipping & Delivery,Chat,1.0,3.31,True,False,True,4.0,False,
INT512837,C11112,A101,2025-09-16,2025-09,Shipping & Delivery,Chat,1.2,12.69,False,False,True,4.0,False,
INT512838,C10797,A117,2025-09-07,2025-09,Shipping & Delivery,Phone,7.4,6.04,True,False,True,4.5,True,10.0
INT512839,C10095,A106,2025-09-23,2025-09,Shipping & Delivery,Phone,13.8,7.64,True,False,False,,False,
INT512840,C10402,A102,2025-09-25,2025-09,Shipping & Delivery,Phone,6.7,4.71,False,False,False,,False,
INT512841,C10025,A119,2025-09-29,2025-09,Shipping & Delivery,Email,10.9,10.86,True,False,True,5.0,False,
INT512842,C11756,A118,2025-09-26,2025-09,Shipping & Delivery,Phone,26.8,4.8,True,False,True,5.0,False,
INT512843,C11828,A122,2025-09-17,2025-09,Shipping & Delivery,Email,9.0,1.45,True,False,False,,False,
INT512844,C11342,A121,2025-09-25,2025-09,Shipping & Delivery,Chat,0.5,4.37,True,True,True,3.5,False,
INT512845,C10500,A113,2025-09-03,2025-09,Shipping & Delivery,Chat,1.2,8.21,False,False,False,,False,
INT512846,C10507,A107,2025-09-04,2025-09,Shipping & Delivery,Social,19.7,9.23,True,False,True,4.5,False,
INT512847,C10808,A121,2025-09-13,2025-09,Shipping & Delivery,Phone,1.4,6.68,True,False,False,,True,7.0
INT512848,C10273,A122,2025-09-25,2025-09,Shipping & Delivery,Chat,2.0,10.49,True,False,False,,False,
INT512849,C10619,A109,2025-09-07,2025-09,Shipping & Delivery,Phone,1.1,6.82,True,False,True,5.0,True,9.0
INT512850,C10898,A122,2025-09-09,2025-09,Shipping & Delivery,Chat,1.0,6.42,True,False,True,4.0,False,
INT512851,C11699,A104,2025-09-29,2025-09,Shipping & Delivery,Chat,3.9,5.06,False,False,False,,False,
INT512852,C12034,A104,2025-09-13,2025-09,Shipping & Delivery,Chat,3.0,7.67,True,False,False,,False,
INT512853,C11640,A106,2025-09-11,2025-09,Shipping & Delivery,Social,15.1,4.17,True,False,True,4.5,False,
INT512854,C11672,A112,2025-09-03,2025-09,Shipping & Delivery,Email,20.9,8.82,True,False,False,,False,
INT512855,C11120,A115,2025-09-16,2025-09,Shipping & Delivery,Email,33.2,1.01,True,False,True,4.5,False,
INT512856,C10513,A119,2025-09-01,2025-09,Shipping & Delivery,Phone,17.1,5.42,True,False,False,,False,
INT512857,C12160,A102,2025-09-18,2025-09,Shipping & Delivery,Phone,14.9,3.11,True,False,False,,False,
INT512858,C11487,A117,2025-09-03,2025-09,Shipping & Delivery,Chat,0.9,2.58,False,False,False,,False,
INT512859,C10044,A115,2025-09-01,2025-09,Shipping & Delivery,Chat,4.5,2.32,True,False,True,5.0,False,
INT512860,C11269,A119,2025-09-12,2025-09,Shipping & Delivery,Email,16.1,2.51,True,False,True,5.0,False,
INT512861,C12048,A107,2025-09-07,2025-09,Shipping & Delivery,Chat,1.0,6.62,True,False,True,5.0,False,
INT512862,C11639,A119,2025-09-15,2025-09,Shipping & Delivery,Phone,18.2,1.86,True,False,True,4.0,False,
INT512863,C11118,A105,2025-09-08,2025-09,Shipping & Delivery,Email,31.9,7.49,True,False,False,,False,
INT512864,C10594,A105,2025-09-20,2025-09,Shipping & Delivery,Social,20.2,2.14,True,False,True,5.0,False,
INT512865,C11500,A114,2025-09-29,2025-09,Shipping & Delivery,Social,3.9,8.7,True,False,True,5.0,False,
INT512866,C11220,A120,2025-09-24,2025-09,Shipping & Delivery,Social,23.8,2.41,True,True,True,4.0,True,8.0
INT512867,C11525,A116,2025-09-02,2025-09,Shipping & Delivery,Chat,1.5,5.37,True,False,False,,False,
INT512868,C11467,A121,2025-09-06,2025-09,Shipping & Delivery,Social,4.0,10.12,True,False,False,,False,
INT512869,C10796,A106,2025-09-22,2025-09,Shipping & Delivery,Chat,7.7,4.42,True,False,True,5.0,False,
INT512870,C10550,A114,2025-09-20,2025-09,Shipping & Delivery,Social,1.8,4.63,True,False,False,,False,
INT512871,C11108,A110,2025-09-23,2025-09,Shipping & Delivery,Email,4.8,4.68,True,False,True,4.5,False,
INT512872,C11736,A113,2025-09-14,2025-09,Shipping & Delivery,Chat,0.6,2.13,False,False,True,4.0,False,
INT512873,C10713,A121,2025-09-01,2025-09,Shipping & Delivery,Email,15.2,10.32,True,False,True,5.0,False,
INT512874,C11407,A120,2025-09-05,2025-09,Shipping & Delivery,Phone,4.9,3.79,True,False,True,5.0,False,
INT512875,C10795,A111,2025-09-21,2025-09,Shipping & Delivery,Phone,3.3,5.26,True,False,True,4.5,False,
INT512876,C11333,A112,2025-09-28,2025-09,Shipping & Delivery,Chat,1.3,4.62,True,False,False,,False,
INT512877,C11013,A113,2025-09-04,2025-09,Shipping & Delivery,Social,2.1,3.7,True,False,False,,False,
INT512878,C11617,A103,2025-09-25,2025-09,Shipping & Delivery,Chat,1.3,1.45,True,False,False,,False,
INT512879,C11708,A118,2025-09-08,2025-09,Shipping & Delivery,Chat,0.6,8.73,False,False,False,,True,8.0
INT512880,C12166,A121,2025-09-23,2025-09,Shipping & Delivery,Social,21.1,8.22,False,False,True,5.0,False,
INT512881,C10127,A103,2025-09-25,2025-09,Shipping & Delivery,Chat,1.2,7.13,True,True,True,5.0,False,
INT512882,C11100,A119,2025-09-07,2025-09,Shipping & Delivery,Phone,0.6,1.7,True,False,False,,False,
INT512883,C10173,A122,2025-09-26,2025-09,Shipping & Delivery,Email,27.3,5.26,True,False,True,4.0,False,
INT512884,C11786,A101,2025-09-29,2025-09,Shipping & Delivery,Email,3.9,4.57,True,True,True,4.5,True,10.0
INT512885,C10800,A109,2025-09-15,2025-09,Shipping & Delivery,Chat,2.4,7.98,False,False,False,,False,
INT512886,C11666,A110,2025-09-12,2025-09,Shipping & Delivery,Phone,5.7,11.55,True,False,True,4.0,False,
INT512887,C10398,A112,2025-09-01,2025-09,Shipping & Delivery,Email,12.9,3.21,True,False,False,,False,
INT512888,C10266,A115,2025-09-01,2025-09,Shipping & Delivery,Phone,3.1,1.65,True,False,False,,False,
INT512889,C12041,A107,2025-09-17,2025-09,Shipping & Delivery,Social,14.0,8.41,True,False,True,3.5,False,
INT512890,C12054,A119,2025-09-14,2025-09,Shipping & Delivery,Phone,13.8,5.35,False,False,True,3.5,False,
INT512891,C10358,A115,2025-09-20,2025-09,Shipping & Delivery,Phone,4.2,12.99,True,False,False,,False,
INT512892,C10106,A108,2025-09-15,2025-09,Shipping & Delivery,Social,7.5,7.61,True,False,False,,False,
INT512893,C11172,A115,2025-09-26,2025-09,Shipping & Delivery,Phone,8.2,6.61,True,False,False,,False,
INT512894,C10199,A116,2025-09-08,2025-09,Shipping & Delivery,Phone,4.3,5.29,True,False,True,4.5,False,
INT512895,C11156,A104,2025-09-15,2025-09,Shipping & Delivery,Phone,3.3,7.41,True,False,False,,False,
INT512896,C11673,A109,2025-09-14,2025-09,Shipping & Delivery,Chat,1.3,8.88,True,False,True,4.5,True,10.0
INT512897,C10578,A113,2025-09-17,2025-09,Shipping & Delivery,Chat,1.8,4.06,True,False,True,4.5,False,
INT512898,C12020,A118,2025-09-11,2025-09,Shipping & Delivery,Email,19.0,1.96,True,False,False,,True,7.0
INT512899,C11000,A101,2025-09-11,2025-09,Shipping & Delivery,Chat,0.7,3.31,True,False,False,,False,
INT512900,C11137,A114,2025-09-19,2025-09,Shipping & Delivery,Chat,1.7,7.26,True,False,True,4.0,False,
INT512901,C10218,A133,2025-09-11,2025-09,Returns & Refunds,Phone,33.1,5.71,False,False,True,5.0,False,
INT512902,C11075,A133,2025-09-27,2025-09,Returns & Refunds,Chat,3.6,6.95,True,False,False,,False,
INT512903,C10253,A140,2025-09-29,2025-09,Returns & Refunds,Chat,3.1,2.69,True,False,False,,False,
INT512904,C11349,A141,2025-09-20,2025-09,Returns & Refunds,Chat,1.8,3.28,False,False,False,,False,
INT512905,C11500,A141,2025-09-05,2025-09,Returns & Refunds,Chat,2.6,7.01,True,False,True,4.0,False,
INT512906,C11465,A140,2025-09-14,2025-09,Returns & Refunds,Phone,28.3,18.24,True,False,True,4.5,False,
INT512907,C11055,A135,2025-09-30,2025-09,Returns & Refunds,Phone,6.6,6.36,True,False,False,,True,9.0
INT512908,C10070,A136,2025-09-23,2025-09,Returns & Refunds,Chat,1.8,6.8,True,False,False,,False,
INT512909,C10532,A138,2025-09-26,2025-09,Returns & Refunds,Phone,12.7,7.08,True,False,True,4.5,False,
INT512910,C10200,A138,2025-09-18,2025-09,Returns & Refunds,Phone,13.3,13.04,True,False,True,5.0,False,
INT512911,C11741,A136,2025-09-11,2025-09,Returns & Refunds,Email,7.3,5.5,False,False,True,5.0,False,
INT512912,C11428,A140,2025-09-23,2025-09,Returns & Refunds,Phone,13.2,9.11,False,False,True,5.0,False,
INT512913,C11637,A134,2025-09-05,2025-09,Returns & Refunds,Email,43.8,5.45,True,False,True,5.0,False,
INT512914,C10500,A134,2025-09-13,2025-09,Returns & Refunds,Chat,2.9,10.59,True,False,True,5.0,True,6.0
INT512915,C10462,A135,2025-09-30,2025-09,Returns & Refunds,Chat,1.5,17.13,True,False,True,4.5,False,
INT512916,C11272,A140,2025-09-07,2025-09,Returns & Refunds,Chat,3.8,2.62,True,False,True,4.0,False,
INT512917,C10439,A139,2025-09-10,2025-09,Returns & Refunds,Chat,2.2,11.48,False,False,False,,True,5.0
INT512918,C12055,A138,2025-09-29,2025-09,Returns & Refunds,Chat,1.4,5.28,True,False,False,,False,
INT512919,C10532,A134,2025-09-25,2025-09,Returns & Refunds,Social,8.5,3.12,True,False,True,4.5,False,
INT512920,C10447,A136,2025-09-09,2025-09,Returns & Refunds,Chat,2.4,7.21,False,False,True,5.0,False,
INT512921,C11104,A136,2025-09-29,2025-09,Returns & Refunds,Chat,4.8,10.19,False,False,True,4.0,False,
INT512922,C11146,A138,2025-09-29,2025-09,Returns & Refunds,Chat,1.3,4.76,True,False,True,3.5,False,
INT512923,C10525,A139,2025-09-17,2025-09,Returns & Refunds,Chat,1.0,15.0,True,False,True,4.0,False,
INT512924,C10078,A139,2025-09-30,2025-09,Returns & Refunds,Email,11.3,15.34,True,False,True,4.5,False,
INT512925,C11852,A135,2025-09-12,2025-09,Returns & Refunds,Email,14.3,3.74,False,False,True,4.0,False,
INT512926,C11553,A141,2025-09-09,2025-09,Returns & Refunds,Chat,1.6,2.92,True,False,False,,False,
INT512927,C11156,A140,2025-09-25,2025-09,Returns & Refunds,Phone,6.4,8.41,True,False,True,5.0,False,
INT512928,C12039,A139,2025-09-21,2025-09,Returns & Refunds,Phone,20.2,3.69,True,False,True,5.0,False,
INT512929,C11624,A141,2025-09-15,2025-09,Returns & Refunds,Social,13.4,9.68,True,False,False,,False,
INT512930,C11377,A133,2025-09-14,2025-09,Returns & Refunds,Phone,7.9,2.98,True,False,True,4.5,False,
INT512931,C11882,A139,2025-09-17,2025-09,Returns & Refunds,Social,14.6,5.73,True,False,True,4.5,True,9.0
INT512932,C11702,A138,2025-09-21,2025-09,Returns & Refunds,Chat,4.7,13.81,False,False,False,,False,
INT512933,C11055,A136,2025-09-20,2025-09,Returns & Refunds,Chat,1.5,4.92,True,True,True,5.0,False,
INT512934,C11903,A136,2025-09-15,2025-09,Returns & Refunds,Chat,4.4,4.05,True,False,True,3.5,False,
INT512935,C11008,A140,2025-09-06,2025-09,Returns & Refunds,Phone,19.5,6.47,True,False,True,4.0,False,
INT512936,C10711,A136,2025-09-29,2025-09,Returns & Refunds,Chat,3.3,2.16,True,False,True,5.0,False,
INT512937,C10323,A135,2025-09-24,2025-09,Returns & Refunds,Phone,4.3,5.75,False,False,True,4.0,False,
INT512938,C11585,A138,2025-09-22,2025-09,Returns & Refunds,Chat,1.5,1.59,True,True,False,,False,
INT512939,C10597,A139,2025-09-05,2025-09,Returns & Refunds,Chat,1.5,6.32,True,False,False,,False,
INT512940,C11686,A137,2025-09-08,2025-09,Returns & Refunds,Email,24.2,9.13,True,False,True,4.5,True,4.0
INT512941,C10522,A139,2025-09-01,2025-09,Returns & Refunds,Chat,4.3,13.15,False,False,False,,False,
INT512942,C10193,A141,2025-09-10,2025-09,Returns & Refunds,Chat,1.5,4.56,False,False,True,4.0,False,
INT512943,C10499,A134,2025-09-19,2025-09,Returns & Refunds,Chat,2.0,7.31,False,False,False,,False,
INT512944,C11066,A137,2025-09-03,2025-09,Returns & Refunds,Chat,1.6,5.84,False,False,False,,False,
INT512945,C10537,A136,2025-09-15,2025-09,Returns & Refunds,Chat,1.3,2.12,False,False,False,,False,
INT512946,C11416,A138,2025-09-19,2025-09,Returns & Refunds,Chat,3.9,6.02,False,False,True,5.0,True,8.0
INT512947,C11501,A134,2025-09-29,2025-09,Returns & Refunds,Social,2.2,15.65,False,False,True,4.0,False,
INT512948,C11278,A138,2025-09-05,2025-09,Returns & Refunds,Email,13.1,5.68,True,False,True,4.5,True,9.0
INT512949,C10024,A137,2025-09-25,2025-09,Returns & Refunds,Phone,23.4,5.88,False,False,True,4.5,True,6.0
INT512950,C11186,A134,2025-09-08,2025-09,Returns & Refunds,Social,3.4,9.81,False,True,True,4.0,False,
INT512951,C10811,A138,2025-09-24,2025-09,Returns & Refunds,Social,2.5,2.29,True,False,False,,False,
INT512952,C10096,A135,2025-09-07,2025-09,Returns & Refunds,Chat,5.5,2.68,True,False,False,,False,
INT512953,C10555,A139,2025-09-04,2025-09,Returns & Refunds,Email,31.1,3.41,True,False,True,4.5,False,
INT512954,C11426,A136,2025-09-29,2025-09,Returns & Refunds,Chat,2.6,5.0,False,False,False,,False,
INT512955,C11252,A140,2025-09-03,2025-09,Returns & Refunds,Social,20.2,1.95,False,False,True,4.0,False,
INT512956,C11383,A136,2025-09-01,2025-09,Returns & Refunds,Email,18.1,4.09,True,False,False,,False,
INT512957,C11665,A136,2025-09-11,2025-09,Returns & Refunds,Chat,3.0,15.44,False,False,True,4.5,False,
INT512958,C10640,A139,2025-09-28,2025-09,Returns & Refunds,Chat,3.1,1.44,False,False,True,4.5,True,6.0
INT512959,C10404,A141,2025-09-19,2025-09,Returns & Refunds,Chat,5.4,9.41,True,False,True,5.0,False,
INT512960,C10662,A134,2025-09-05,2025-09,Returns & Refunds,Chat,2.9,11.48,True,False,False,,False,
INT512961,C10273,A141,2025-09-11,2025-09,Returns & Refunds,Chat,0.7,5.95,True,False,False,,False,
INT512962,C10734,A141,2025-09-01,2025-09,Returns & Refunds,Chat,1.0,1.29,True,False,False,,False,
INT512963,C11907,A133,2025-09-26,2025-09,Returns & Refunds,Chat,3.8,8.22,False,False,False,,False,
INT512964,C10519,A139,2025-09-29,2025-09,Returns & Refunds,Email,15.6,1.94,False,False,True,4.5,False,
INT512965,C11754,A135,2025-09-16,2025-09,Returns & Refunds,Chat,1.0,1.88,False,False,False,,False,
INT512966,C11012,A136,2025-09-14,2025-09,Returns & Refunds,Chat,0.7,5.02,True,False,False,,False,
INT512967,C11852,A136,2025-09-23,2025-09,Returns & Refunds,Chat,1.6,4.81,True,False,True,4.0,False,
INT512968,C11649,A134,2025-09-29,2025-09,Returns & Refunds,Phone,1.4,9.67,True,False,True,4.5,False,
INT512969,C10542,A135,2025-09-27,2025-09,Returns & Refunds,Phone,16.7,1.89,True,False,False,,True,8.0
INT512970,C11954,A140,2025-09-27,2025-09,Returns & Refunds,Social,27.9,16.97,False,False,False,,False,
INT512971,C10848,A140,2025-09-21,2025-09,Returns & Refunds,Chat,6.6,14.17,True,True,True,4.5,False,
INT512972,C11249,A134,2025-09-17,2025-09,Returns & Refunds,Phone,7.3,13.08,True,False,True,4.5,True,6.0
INT512973,C11790,A133,2025-09-30,2025-09,Returns & Refunds,Chat,3.9,8.43,True,False,True,4.0,False,
INT512974,C11363,A137,2025-09-29,2025-09,Returns & Refunds,Phone,9.3,5.95,True,False,True,4.5,False,
INT512975,C11649,A141,2025-09-28,2025-09,Returns & Refunds,Chat,1.0,7.39,False,True,True,4.0,False,
INT512976,C10114,A137,2025-09-26,2025-09,Returns & Refunds,Email,3.4,3.95,True,False,True,5.0,False,
INT512977,C11394,A133,2025-09-01,2025-09,Returns & Refunds,Email,16.7,11.76,True,False,False,,False,
INT512978,C10293,A135,2025-09-02,2025-09,Returns & Refunds,Chat,1.9,8.25,True,False,True,5.0,True,5.0
INT512979,C10448,A135,2025-09-16,2025-09,Returns & Refunds,Phone,15.1,2.75,True,False,False,,False,
INT512980,C11866,A141,2025-09-04,2025-09,Returns & Refunds,Social,2.9,12.15,True,False,True,3.5,False,
INT512981,C10972,A133,2025-09-08,2025-09,Returns & Refunds,Phone,21.0,3.89,True,False,True,5.0,False,
INT512982,C10200,A136,2025-09-02,2025-09,Returns & Refunds,Email,22.2,7.45,True,False,False,,False,
INT512983,C11065,A139,2025-09-24,2025-09,Returns & Refunds,Email,7.1,9.2,False,False,True,4.0,False,
INT512984,C11729,A136,2025-09-28,2025-09,Returns & Refunds,Phone,2.6,7.28,True,False,False,,False,
INT512985,C10368,A140,2025-09-10,2025-09,Returns & Refunds,Chat,3.6,12.11,True,False,False,,True,7.0
INT512986,C10872,A137,2025-09-07,2025-09,Returns & Refunds,Social,1.6,8.54,True,False,True,4.5,False,
INT512987,C10569,A140,2025-09-03,2025-09,Returns & Refunds,Chat,1.2,11.38,False,False,False,,False,
INT512988,C11913,A136,2025-09-27,2025-09,Returns & Refunds,Email,7.7,1.22,True,False,False,,False,
INT512989,C10532,A137,2025-09-08,2025-09,Returns & Refunds,Email,8.4,8.59,True,False,True,4.5,False,
INT512990,C10533,A134,2025-09-15,2025-09,Returns & Refunds,Email,10.2,5.37,True,False,False,,True,7.0
INT512991,C11467,A141,2025-09-03,2025-09,Returns & Refunds,Phone,13.7,7.21,True,True,False,,True,7.0
INT512992,C11085,A139,2025-09-16,2025-09,Returns & Refunds,Chat,10.2,2.76,False,False,True,4.5,False,
INT512993,C10155,A137,2025-09-10,2025-09,Returns & Refunds,Chat,1.3,3.43,True,True,False,,False,
INT512994,C11317,A135,2025-09-11,2025-09,Returns & Refunds,Phone,3.5,5.34,False,False,False,,False,
INT512995,C11585,A140,2025-09-27,2025-09,Returns & Refunds,Social,11.2,1.74,True,False,False,,False,
INT512996,C10205,A140,2025-09-04,2025-09,Returns & Refunds,Chat,6.4,5.93,True,False,True,5.0,False,
INT512997,C12123,A141,2025-09-25,2025-09,Returns & Refunds,Phone,8.4,4.91,False,False,True,4.5,True,7.0
INT512998,C10518,A135,2025-09-10,2025-09,Returns & Refunds,Email,20.2,16.44,True,True,False,,False,
INT512999,C11131,A139,2025-09-16,2025-09,Returns & Refunds,Phone,7.0,8.3,False,False,False,,True,7.0
